header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,Area,Ownership situation,Location,Garden,Balcony/roof garden,Shed / storage,Type of garage,Capacity,Facilities.1,Insulation.1,Type of parking facilities,error
Brandingdijk 68,3059 RB Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/huis-42552980-brandingdijk-68/?navigateSource=resultlist,20220128_152113,"€ 869,000 kosten koper","€ 3,811    The asking price per m² (€ 869,000) is calculated by dividing the asking price of the home by the living area (228 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 months,Available,Available in consultation,"Desirable residence/villa, corner house (drive-in residential property)",Resale property,2003,Flat roof covered with asphalt roofing,Living area228 m²Other space inside the building16 m²Exterior space attached to the building29 m²,228 m²,16 m²,29 m²,318 m²,777 m³,6 rooms (5 bedrooms),1 bathroom and 1 separate toilet,Toilet,4 stories,"Air conditioning, outdoor awning and sliding door",A        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",District heating and partial floor heating,District heating,318 m²,Full ownership,In center and in residential district,"Back garden, front garden and side garden",Roof terrace present,Built-in,Built-in,1 car,Electrical door and electricity,Completely insulated,Parking on private property,no
