header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Areas,Living area,Plot size,Volume in cubic meters,Number of rooms,Number of stories,Provisional energy label,Area,Ownership situation,Garden,Back garden,error
Westervoortsedijk (Bouwnr. 138),6827 AX Arnhem        ,https://www.funda.nl/en/koop/arnhem/huis-41303151-westervoortsedijk-bouwnr-138/?navigateSource=resultlist,20220129_031339,"€ 439,500 vrij op naam","€ 2,764    The asking price per m² (€ 439,500) is calculated by dividing the asking price of the home by the living area (159 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6+ months,Under option,Available in consultation,"Single-family home, corner house",New property,2020,Living area159 m²,159 m²,96 m²,608 m³,4 rooms (3 bedrooms),2 stories and a attic,A        What does this mean?,96 m²,Full ownership,Back garden,"46 m² (9 meter deep and 5,1 meter broad)",no
