header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Shed / storage,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Plevierstraat 14,5941 JJ Velden        ,https://www.funda.nl/en/koop/velden/huis-88909002-plevierstraat-14/?navigateSource=resultlist,20220127_202604,"€ 369,000 kosten koper","€ 2,350    The asking price per m² (€ 369,000) is calculated by dividing the asking price of the home by the living area (157 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",7 weeks,Sold under reservation,Available in consultation,"Single-family home, double house",Resale property,1991,Living area157 m²Other space inside the building37 m²Exterior space attached to the building18 m²External storage space6 m²,157 m²,37 m²,18 m²,6 m²,290 m²,595 m³,6 rooms (4 bedrooms),1 bathroom,"Bath, shower and toilet",3 stories,"Air conditioning, rolldown shutters, sliding door, TV via cable and solar panels",B        What does this mean?,"Roof insulation, energy efficient window and insulated walls",CH boiler,CH boiler,"Gas-fired combination boiler from 2006, in ownership",290 m²,Full ownership,Alongside a quiet road,Back garden and front garden,Detached wooden storage,Attached brick garage and carport,3 cars,Electricity,Parking on private property and public parking,no
