header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Accessibility,Specific,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Insulation.1,Type of garage,Capacity,Facilities.1,Insulation.2,Type of parking facilities,error
Parkstraat 3,7461 BP Rijssen        ,https://www.funda.nl/en/koop/rijssen/huis-42667467-parkstraat-3/?navigateSource=resultlist,20220130_141552,"€ 650,000 kosten koper","€ 3,693    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 650,000) is calculated by dividing the asking price of the home by the living area (176 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",4 weeks,Sold under reservation,Available in consultation,"Desirable residence/villa, detached residential property",Resale property,2004,Disabled access friendly and accessible for seniors,Partly furnished with carpets and curtains,Gable roof covered with roof tiles,Living area176 m²Other space inside the building31 m²Exterior space attached to the building17 m²,176 m²,31 m²,17 m²,544 m²,748 m³,7 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,2 stories and a attic,"Air conditioning, alarm installation, mechanical ventilation and flue",B        What does this mean?,Completely insulated,CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2019, in ownership)",544 m²,Full ownership,Sheltered location,"Back garden, front garden and side garden",180 m² (12 meter deep and 15 meter broad),Located at the north accessible via the rear,Detached wooden storage,No insulation,Carport and built-in,1 car,"Electricity, heating and running water",Completely insulated,Parking on private property and public parking,no
