header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,error
Bilderdijklaan 34,7901 JG Hoogeveen        ,https://www.funda.nl/en/koop/hoogeveen/huis-42539294-bilderdijklaan-34/?navigateSource=resultlist,20220127_221659,"€ 200,000 kosten koper","€ 2,020    The asking price per m² (€ 200,000) is calculated by dividing the asking price of the home by the living area (99 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Under offer,Available in consultation,"Single-family home, corner house",Resale property,1956,With carpets and curtains,Gable roof covered with roof tiles,Living area99 m²Other space inside the building15 m²Exterior space attached to the building19 m²External storage space31 m²,99 m²,15 m²,19 m²,31 m²,196 m²,401 m³,5 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,"2 stories, a/an loft and a basement",Flue and TV via cable,F        What does this mean?,Partly double glazed,CH boiler,CH boiler,"HR combiketel (gas-fired combination boiler from 1992, in ownership)",196 m²,Full ownership,"Alongside a quiet road, alongside water and in center",Back garden and front garden,20 m² (4 meter deep and 5 meter broad),Located at the west accessible via the rear,Detached brick storage,Parking on private property,no
