header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Accessibility,Specific,Type of roof,Areas,Living area,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Datheenstraat 38,2583 CA Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-88047878-datheenstraat-38/?navigateSource=resultlist,20220131_230103,"€ 525,000 kosten koper","€ 6,034    The asking price per m² (€ 525,000) is calculated by dividing the asking price of the home by the living area (87 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 27, 2022",Available,Available in consultation,€ 104.17 per month,Ground-floor apartment (apartment),Resale property,1935,Accessible for seniors,With carpets and curtains,Gable roof covered with roof tiles,Living area87 m²,87 m²,296 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,Ground floor,"Mechanical ventilation, passive ventilation system and TV via cable",A        What does this mean?,Energy efficient window and completely insulated,CH boiler,CH boiler,"Remeha Avanta (gas-fired combination boiler from 2021, in ownership)",Municipal long-term lease,€ 264 per year with option to purchase,Alongside a quiet road and in residential district,Back garden,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 104.17 per month),No,No,No,no
