header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Sun terrace,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
Meester Spoermekerlaan 12,5237 JZ Den Bosch        ,https://www.funda.nl/en/koop/den-bosch/huis-88024629-meester-spoermekerlaan-12/?navigateSource=resultlist,20220201_110316,"€ 324,500 kosten koper","€ 2,822    The asking price per m² (€ 324,500) is calculated by dividing the asking price of the home by the living area (115 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",4 weeks,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1990,Shed roof covered with roof tiles,Living area115 m²Exterior space attached to the building27 m²External storage space6 m²,115 m²,27 m²,6 m²,95 m²,405 m³,4 rooms (3 bedrooms),1 bathroom,"Bath, shower and toilet",3 stories,Mechanical ventilation and sliding door,C        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler,CH boiler,"Nefit Trendline (gas-fired combination boiler from 2015, in ownership)",95 m²,Full ownership,"Alongside water, in residential district and unobstructed surrounding view",Sun terrace,"16 m² (2,8 meter deep and 5,8 meter broad)",Located at the southwest,Attached brick storage,Electricity,Parking on private property and public parking,no
