header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Stationsweg 43 A52,3331 LR Zwijndrecht        ,https://www.funda.nl/en/koop/zwijndrecht/appartement-88979846-stationsweg-43-a52/?navigateSource=resultlist,20220128_060406,"€ 599,000 kosten koper","€ 5,034    The asking price per m² (€ 599,000) is calculated by dividing the asking price of the home by the living area (119 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,€ 161.85 per month,Penthouse,Resale property,2019,Flat roof covered with asphalt roofing,Living area119 m²Exterior space attached to the building46 m²External storage space6 m²,119 m²,46 m²,6 m²,384 m³,4 rooms (3 bedrooms),2 bathrooms and 1 separate toilet,"Bath, shower and toilet",1 story,5th floor,"Outdoor awning, elevator, mechanical ventilation, flue, sliding door and solar collectors",A        What does this mean?,Completely insulated,CH boiler,CH boiler,"Electrical combination boiler from 2019, in ownership",Full ownership,In residential district and unobstructed surrounding view,Roof terrace present,Public parking and parking garage,Yes,Yes,Yes (€ 161.85 per month),Yes,No,Yes,no
