header_title,header_subtitle,ad_link,ad_download_date_time,Aangeboden sinds,Verkoopdatum,Looptijd,error
Hoflaan 120,3062 JM Rotterdam        Kralingen Oost,https://www.funda.nl/en/koop/rotterdam/huis-42429243-hoflaan-120/?navigateSource=resultlist,20220126_010718,2 september 2021,20 december 2021,3½ maand,no
