header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
President Brandstraat 240,1091 WZ Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42677281-president-brandstraat-240/?navigateSource=resultlist,20220130_183114,"€ 375,000 kosten koper","€ 6,250    The asking price per m² (€ 375,000) is calculated by dividing the asking price of the home by the living area (60 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Available,Available in consultation,Upstairs apartment (apartment),Resale property,1985,Flat roof,Living area60 m²Exterior space attached to the building7 m²External storage space4 m²,60 m²,7 m²,4 m²,184 m³,3 rooms (1 bedroom),1 bathroom and 1 separate toilet,Shower,1 story,2nd floor,C        What does this mean?,Double glazing,CH boiler,CH boiler,"Gas-fired combination boiler from 2008, in ownership",Municipal ownership encumbered with long-term leaset,Paid until 16-10-2035,"Alongside park, alongside a quiet road, sheltered location, in residential district, freestanding location and unobstructed surrounding view",Balcony present,Storage box,Paid parking and resident's parking permits,Yes,Yes,Yes,Yes,Yes,Yes,no
