header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Back garden,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Bergsingel 204 A,3037 GR Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/appartement-42681062-bergsingel-204-a/?navigateSource=resultlist,20220126_212548,"€ 550,000 kosten koper","€ 4,825    The asking price per m² (€ 550,000) is calculated by dividing the asking price of the home by the living area (114 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",Today,Available,Available in consultation,€ 65.00 per month,Double ground-floor apartment (apartment),Resale property,1922,Flat roof covered with asphalt roofing,Living area114 m²Exterior space attached to the building13 m²External storage space3 m²,114 m²,13 m²,3 m²,405 m³,5 rooms (3 bedrooms),1 bathroom and 2 separate toilets,Bath and shower,2 stories,TV via cable,C        What does this mean?,Double glazing and floor insulation,CH boiler,CH boiler,"Intergas HRE (gas-fired combination boiler from 2018, in ownership)",Full ownership,In residential district,Back garden,"66 m² (10,5 meter deep and 6,3 meter broad)",Roof terrace present and balcony present,Storage box,Public parking,No,No,No,No,No,No,no
