header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Ownership situation.1,Fees.1,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Boisotstraat 44,3554 XB Utrecht        ,https://www.funda.nl/en/koop/utrecht/appartement-42681200-boisotstraat-44/?navigateSource=resultlist,20220131_160924,"€ 235,000 kosten koper","€ 4,052    The asking price per m² (€ 235,000) is calculated by dividing the asking price of the home by the living area (58 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 25, 2022",Available,Available in consultation,€ 95.28 per month,Galleried apartment (apartment),Resale property,1984,Flat roof covered with asphalt roofing,Living area58 m²Exterior space attached to the building7 m²External storage space5 m²,58 m²,7 m²,5 m²,176 m³,2 rooms (1 bedroom),1 bathroom and 1 separate toilet,Shower,1 story,C        What does this mean?,"Roof insulation, double glazing and insulated walls",CH boiler,CH boiler,"Vailliant VHR-C (gas-fired combination boiler from 2004, in ownership)",Municipal ownership encumbered with long-term leaset,Bought off for eternity,Municipal ownership encumbered with long-term leaset,Bought off for eternity,In residential district and unobstructed surrounding view,Balcony present,Storage box,Public parking,Yes,Yes,No,Yes,Yes,No,no
