header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Fees,Ownership situation.1,Fees.1,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Piet Smitkade 464,3077 MJ Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/appartement-42519159-piet-smitkade-464/?navigateSource=resultlist,20220125_233015,"€ 315,000 kosten koper","€ 3,938    The asking price per m² (€ 315,000) is calculated by dividing the asking price of the home by the living area (80 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,€ 167.00 per month,Apartment with shared street entrance (apartment),Resale property,1999,Flat roof,Living area80 m²Exterior space attached to the building6 m²External storage space16 m²,80 m²,6 m²,16 m²,240 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath and shower,1 story,8th floor,"Elevator, mechanical ventilation and TV via cable",B        What does this mean?,Completely insulated,District heating,District heating,Municipal long-term lease (end date of long-term lease:  18-12-2096),Paid until 18-12-2047,Municipal long-term lease (end date of long-term lease:  18-12-2096),Paid until 18-12-2047,"On navigable waterway, alongside water and in residential district",Balcony present,Built-in,Parking on gated property,Yes,Yes,Yes (€ 167.00 per month),Yes,Yes,Yes,no
