header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Bartholomeus Diazstraat 16 H,1057 TB Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42673064-bartholomeus-diazstraat-16-h/?navigateSource=resultlist,20220130_190116,"€ 435,000 kosten koper","€ 8,878    The asking price per m² (€ 435,000) is calculated by dividing the asking price of the home by the living area (49 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Available,Available in consultation,€ 102.71 per month,Ground-floor apartment (apartment),Resale property,1925,Flat roof covered with asphalt roofing,Living area49 m²Other space inside the building1 m²External storage space5 m²,49 m²,1 m²,5 m²,175 m³,2 rooms (1 bedroom),1 bathroom,Shower and toilet,1 story,Ground floor,Passive ventilation system and TV via cable,E        What does this mean?,Double glazing,CH boiler,CH boiler,"Intergas (gas-fired, in ownership)",Full ownership,Alongside a quiet road and in residential district,Back garden,"55 m² (9,8 meter deep and 5,61 meter broad)",Located at the northwest,Detached wooden storage,Paid parking and resident's parking permits,Yes,Yes,Yes (€ 102.71 per month),Yes,Yes,Yes,no
