header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Accessibility,Areas,Living area,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Garden,Back garden,Shed / storage,Facilities.1,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Lijsterbesstraat 141,2563 KT Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42544358-lijsterbesstraat-141/?navigateSource=resultlist,20220131_202917,"€ 489,000 kosten koper","€ 4,179    The asking price per m² (€ 489,000) is calculated by dividing the asking price of the home by the living area (117 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",7 weeks,Sold under reservation,Available in consultation,Ground-floor apartment,Resale property,1921,Disabled access friendly and accessible for seniors,Living area117 m²External storage space14 m²,117 m²,14 m²,385 m³,4 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath and shower,1 story,Ground floor,Flue and TV via cable,B        What does this mean?,Double glazing and floor insulation,CH boiler,CH boiler,"Remeha avanta (gas-fired combination boiler, in ownership)",Municipal long-term lease,"€ 109,86 per year with option to purchase",Alongside a quiet road and in residential district,Back garden,"95 m² (10,5 meter deep and 9 meter broad)",Detached wooden storage,Electricity and heating,Yes,No,No,No,No,No,no
