header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Shed / storage,Facilities.1,Insulation.1,Type of parking facilities,error
Oude Prinsenweg 18,3881 PJ Putten        ,https://www.funda.nl/en/koop/putten/huis-42574191-oude-prinsenweg-18/?navigateSource=resultlist,20220128_140629,"€ 995,000 kosten koper","€ 4,403    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 995,000) is calculated by dividing the asking price of the home by the living area (226 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",3 months,Available,Available in consultation,"Single-family home, detached residential property (official/company house or apartment)",Resale property,1960,Gable roof covered with roof tiles,Living area226 m²Other space inside the building335 m²Exterior space attached to the building8 m²,226 m²,335 m²,8 m²,"2,350 m²","2,010 m³",8 rooms (5 bedrooms),3 bathrooms and 2 separate toilets,"Bath, shower and toilet",2 stories,Optical fibre and flue,F        What does this mean?,Partly double glazed,CH boiler and fireplace,CH boiler,Nefit (gas-fired combination boiler from 2018),2.350 m²,Full ownership,"Alongside a quiet road, outside the built-up area and unobstructed surrounding view",Surrounded by garden,Detached wooden storage,Electricity,Double glazing,Parking on private property,no
