header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,Listed since,Type of property,Plot size,Location,Acceptance,Status,error
Veerstraat 14,4698 RM Oud-Vossemeer        ,https://www.funda.nl/en/koop/oud-vossemeer/bouwgrond-88982945-veerstraat-14/?navigateSource=resultlist,20220127_234027,Price on request,2 months,Building plot,792 m²,"Outside the built-up area, rural and unobstructed surrounding view",Available immediately,Sold under reservation,no
