header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Kootsekade 50,3051 PG Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/appartement-42597158-kootsekade-50/?navigateSource=resultlist,20220129_170408,"€ 575,000 vrij op naam","€ 5,088    The asking price per m² (€ 575,000) is calculated by dividing the asking price of the home by the living area (113 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 months,Available,Available in consultation,€ 70.70 per month,Ground-floor apartment (apartment),Resale property,2022,Flat roof covered with other,Woningborg garantiecertificaat,Living area113 m²External storage space5 m²,113 m²,5 m²,399 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Toilet,2 stories,Ground floor,Mechanical ventilation and solar panels,A+++        What does this mean?,Completely insulated,Heat pump,Full ownership,Alongside a quiet road and in residential district,Back garden,"9 m² (1,7 meter deep and 5,52 meter broad)",Located at the south accessible via the rear,Detached brick storage,"Paid parking, public parking and resident's parking permits",Yes,No,Yes (€ 70.70 per month),No,No,Yes,no
