header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Construction period,Type of roof,Areas,Living area,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
De Kempenaerstraat 60 huis,1051 CR Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42677342-de-kempenaerstraat-60-huis/?navigateSource=resultlist,20220130_184115,"€ 485,000 kosten koper","€ 8,509    The asking price per m² (€ 485,000) is calculated by dividing the asking price of the home by the living area (57 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Under offer,Available in consultation,€ 87.00 per month,Ground-floor apartment (apartment),Resale property,1906-1930,Flat roof covered with asphalt roofing,Living area57 m²External storage space3 m²,57 m²,3 m²,218 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath,1 story,Ground floor,Mechanical ventilation and TV via cable,C        What does this mean?,Double glazing,CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2009, in ownership)",Municipal ownership encumbered with long-term leaset (end date of long-term lease:  15-04-2052),"€ 63,81 per year with option to purchase",Alongside a quiet road and in residential district,Back garden,"29 m² (7,5 meter deep and 3,9 meter broad)",Located at the west,Detached wooden storage,Paid parking and resident's parking permits,Yes,Yes,Yes (€ 87.00 per month),No,No,Yes,no
