header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Overkampweg 469,3318 AR Dordrecht        ,https://www.funda.nl/en/koop/dordrecht/appartement-42522106-overkampweg-469/?navigateSource=resultlist,20220129_014141,"€ 485,000 kosten koper","€ 4,145    The asking price per m² (€ 485,000) is calculated by dividing the asking price of the home by the living area (117 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Available,Available in consultation,€ 200.00 per month,Apartment with shared street entrance (apartment),Resale property,2014,Flat roof,Living area117 m²Exterior space attached to the building11 m²External storage space5 m²,117 m²,11 m²,5 m²,344 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,12th floor,Elevator,A        What does this mean?,Completely insulated,"Geothermal heating, complete floor heating and heat recovery unit",Geothermal heating,Ownership encumbered with long-term leaset,Bought off for eternity,Alongside park and unobstructed surrounding view,Balcony present,Storage box,Underground parking and parking place,Parking on private property and parking garage,Yes,Yes,Yes (€ 200.00 per month),Yes,Yes,Yes,no
