header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
Dr. Plesmanstraat 65,3331 KG Zwijndrecht        ,https://www.funda.nl/en/koop/zwijndrecht/huis-42544401-dr-plesmanstraat-65/?navigateSource=resultlist,20220129_180653,"€ 240,000 kosten koper","€ 3,243    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 240,000) is calculated by dividing the asking price of the home by the living area (74 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",7 weeks,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1958,Gable roof covered with roof tiles,Living area74 m²Other space inside the building14 m²External storage space6 m²,74 m²,14 m²,6 m²,166 m²,309 m³,5 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,3 stories,"Outdoor awning, skylight, sliding door and TV via cable",D        What does this mean?,CH boiler,Gas water heater,"Nefit (gas-fired from 2018, in ownership)",166 m²,Full ownership,In residential district and unobstructed surrounding view,Back garden and front garden,78 m² (13 meter deep and 6 meter broad),Located at the northeast accessible via the rear,Detached brick storage,Electricity,Public parking,no
