header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,error
Bijsteren 55,5235 DP Den Bosch        ,https://www.funda.nl/en/koop/den-bosch/huis-42675685-bijsteren-55/?navigateSource=resultlist,20220128_015503,"€ 439,000 kosten koper","€ 3,204    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 439,000) is calculated by dividing the asking price of the home by the living area (137 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",2 weeks,Sold under reservation,Available in consultation,"Single-family home, double house",Resale property,1986,Gable roof covered with roof tiles,Living area137 m²External storage space2 m²,137 m²,2 m²,281 m²,493 m³,7 rooms (5 bedrooms),2 bathrooms and 1 separate toilet,"Bath, 2 showers and toilet",3 stories,C        What does this mean?,Double glazing,CH boiler,CH boiler,"Vaillant (gas-fired combination boiler from 2007, in ownership)",281 m²,Full ownership,In residential district and unobstructed surrounding view,"Back garden, front garden and side garden",99 m² (9 meter deep and 11 meter broad),Located at the north accessible via the rear,Outside plastic storage cabinet,Parking on private property and public parking,no
