header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Ownership situation.1,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Vechtplantsoen 34 3,3554 TD Utrecht        ,https://www.funda.nl/en/koop/utrecht/appartement-42695038-vechtplantsoen-34-3/?navigateSource=resultlist,20220131_164750,"€ 350,249 kosten koper","€ 3,538    The asking price per m² (€ 350,249) is calculated by dividing the asking price of the home by the living area (99 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 29, 2022",Available,Available in consultation,€ 207.86 per month,Maisonnette (apartment),Resale property,1960,Flat roof covered with asphalt roofing,Living area99 m²Exterior space attached to the building13 m²External storage space8 m²,99 m²,13 m²,8 m²,317 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,2 stories,3rd floor,D        What does this mean?,Partly double glazed,CH boiler,CH boiler,"Remeha (gas-fired combination boiler from 2017, in ownership)",See deed,See deed,"Alongside park, alongside a quiet road, on navigable waterway, alongside water, in residential district and unobstructed surrounding view",Balcony present,Built-in,Public parking,Yes,Yes,Yes (€ 207.86 per month),Yes,Yes,Yes,no
