header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
Guido Gezellelaan 41,5216 TD Den Bosch        ,https://www.funda.nl/en/koop/den-bosch/huis-88044736-guido-gezellelaan-41/?navigateSource=resultlist,20220128_035424,"€ 349,500 kosten koper","€ 2,796    The asking price per m² (€ 349,500) is calculated by dividing the asking price of the home by the living area (125 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 23, 2022",Available,Available in consultation,"Single-family home, corner house",Resale property,1957,Gable roof covered with asphalt roofing and roof tiles,Energie Prestatie Advies,Living area125 m²Exterior space attached to the building18 m²External storage space8 m²,125 m²,18 m²,8 m²,199 m²,410 m³,5 rooms (4 bedrooms),2 separate toilets,3 stories,"Air conditioning, passive ventilation system, flue and solar panels",C        What does this mean?,"Roof insulation, mostly double glazed and insulated walls","CH boiler, wood heater and partial floor heating",CH boiler,Atag (gas-fired combination boiler from 2014),199 m²,In residential district,Back garden,90 m² (15 meter deep and 6 meter broad),Located at the south accessible via the rear,Detached brick storage,Electricity,Public parking,no
