header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Ownership situation.1,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Queridostraat 23 Bis A,3532 EB Utrecht        ,https://www.funda.nl/en/koop/utrecht/appartement-42663644-queridostraat-23-bis-a/?navigateSource=resultlist,20220131_152401,"€ 375,000 kosten koper","€ 4,870    The asking price per m² (€ 375,000) is calculated by dividing the asking price of the home by the living area (77 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 weeks,Under offer,Available in consultation,€ 84.45 per month,Upstairs apartment (apartment),Resale property,1941,Combination roof,Living area77 m²Other space inside the building4 m²Exterior space attached to the building6 m²External storage space4 m²,77 m²,4 m²,6 m²,4 m²,319 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Toilet,3 stories,2nd floor,Flue,D        What does this mean?,Roof insulation and double glazing,CH boiler and pellet burner,CH boiler,"HR Intergas (gas-fired combination boiler from 2018, in ownership)",Full ownership,Full ownership,Alongside a quiet road and in residential district,Balcony present,Detached brick storage,Paid parking and resident's parking permits,Yes,Yes,Yes (€ 84.45 per month),Yes,Yes,Yes,no
