header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,error
Kraggeveenstraat 124,1441 MK Purmerend        ,https://www.funda.nl/en/koop/purmerend/huis-42537375-kraggeveenstraat-124/?navigateSource=resultlist,20220129_102930,"€ 315,000 kosten koper","€ 2,838    The asking price per m² (€ 315,000) is calculated by dividing the asking price of the home by the living area (111 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1986,Gable roof covered with roof tiles,Living area111 m²External storage space6 m²,111 m²,6 m²,135 m²,376 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",3 stories,TV via cable and solar panels,C        What does this mean?,Roof insulation and double glazing,District heating,District heating,135 m²,Full ownership,Alongside a quiet road and in residential district,Back garden,"68 m² (13 meter deep and 5,25 meter broad)",Located at the northeast accessible via the rear,Detached wooden storage,Public parking,no
