header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Provisional energy label,Insulation,Heating,Hot water,Location,Balcony/roof garden,Shed / storage,Facilities.1,Insulation.1,Type of parking facilities,error
Type F (Bouwnr. 63),1033 NL Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42513542-type-f-bouwnr-63/?navigateSource=resultlist,20220130_220029,"€ 423,223 vrij op naam","€ 4,232    The asking price per m² (€ 423,223) is calculated by dividing the asking price of the home by the living area (100 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,Ground-floor apartment (apartment),New property,2022,Flat roof,SWK garantiecertificaat,Living area100 m²,100 m²,260 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,1 story,Ground floor,TV via cable,A        What does this mean?,Completely insulated,District heating,District heating,"Alongside park, on navigable waterway, alongside water and in residential district",Balcony present,Built-in,Electricity and running water,Completely insulated,Public parking and parking garage,no
