header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Statensingel 133 B,3039 LJ Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/appartement-42661564-statensingel-133-b/?navigateSource=resultlist,20220126_170929,"€ 400,000 kosten koper","€ 4,598    The asking price per m² (€ 400,000) is calculated by dividing the asking price of the home by the living area (87 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 weeks,Sold under reservation,Available in consultation,€ 100.00 per month,Upstairs apartment (apartment),Resale property,1937,"Protected townscape or village view (permit needed for alterations), partly furnished with carpets and curtains and listed building (national monument)",Flat roof covered with asphalt roofing,Living area87 m²Exterior space attached to the building11 m²External storage space7 m²,87 m²,11 m²,7 m²,289 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Bath,1 story,1st floor,Outdoor awning and passive ventilation system,Not required,Completely insulated,CH boiler,CH boiler,"Vaillant (gas-fired combination boiler from 2009, in ownership)",Full ownership,"Alongside a quiet road, alongside water and in residential district",Balcony present,Storage box,Electricity,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 100.00 per month),Yes,Yes,Yes,no
