header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Balcony/roof garden,Shed / storage,Type of garage,Insulation.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Zocherstraat 23 X,1054 LR Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-41304159-zocherstraat-23-x/?navigateSource=resultlist,20220131_003322,"€ 1,200,000 kosten koper","€ 14,815    The asking price per m² (€ 1,200,000) is calculated by dividing the asking price of the home by the living area (81 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6+ months,Available,Available in consultation,€ 196.00 per month,Upstairs apartment (apartment),Resale property,1919,Monumental building,Living area81 m²Exterior space attached to the building24 m²External storage space2 m²,81 m²,24 m²,2 m²,404 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,1 story,Elevator and mechanical ventilation,Not available,Double glazing and completely insulated,CH boiler,CH boiler,"Remeha (2018, in ownership)",Full ownership,"Alongside park, alongside a quiet road and in residential district",Sun terrace,Roof terrace present,Built-in,Underground parking,Completely insulated,Parking on gated property and parking garage,Yes,Yes,Yes (€ 196.00 per month),No,Yes,No,no
