header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,Area,Ownership situation,Location,Garden,Shed / storage,Type of garage,Type of parking facilities,error
Hoekwoning met dwarskap type G (Bouwnr. 231),4691 MA Tholen        ,https://www.funda.nl/en/koop/tholen/huis-88974314-hoekwoning-met-dwarskap-type-g-bouwnr-231/?navigateSource=resultlist,20220129_043405,"€ 355,000 vrij op naam","€ 2,910    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 355,000) is calculated by dividing the asking price of the home by the living area (122 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",2 months,Sold under reservation,Available in consultation,"Single-family home, corner house",New property,2022,Gable roof covered with roof tiles,SWK garantiecertificaat,Living area122 m²External storage space7 m²,122 m²,7 m²,244 m²,471 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,2 stories and a attic,Balanced ventilation system and TV via cable,A        What does this mean?,Completely insulated,Heat pump,Geothermal heating,244 m²,Full ownership,In residential district,Back garden and front garden,Detached wooden storage,Not yet present but possible,Public parking,no
