header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,Ownership situation,Location,Balcony/roof garden,Shed / storage,Facilities,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Witte de Withstraat 21 C,3012 BL Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/appartement-42511615-witte-de-withstraat-21-c/?navigateSource=resultlist,20220125_232703,"€ 375,000 kosten koper","€ 5,769    The asking price per m² (€ 375,000) is calculated by dividing the asking price of the home by the living area (65 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,€ 364.00 per month,Apartment with shared street entrance (apartment),Resale property,1949,Living area65 m²Other space inside the building13 m²Exterior space attached to the building4 m²External storage space8 m²,65 m²,13 m²,4 m²,8 m²,258 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,2nd floor,C        What does this mean?,Partly double glazed,District heating,Central facility,Full ownership,In center,Balcony present,Built-in,Electricity,Paid parking and resident's parking permits,Yes,Yes,Yes (€ 364.00 per month),Yes,Yes,Yes,no
