header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Energy label,Insulation,Heating,Hot water,Ownership situation,Garden,Shed / storage,Facilities,Insulation.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Bordeslaan 322,5223 MV Den Bosch        ,https://www.funda.nl/en/koop/den-bosch/appartement-88025717-bordeslaan-322/?navigateSource=resultlist,20220201_110640,"€ 499,000 kosten koper","€ 4,193    The asking price per m² (€ 499,000) is calculated by dividing the asking price of the home by the living area (119 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",4 weeks,Available,Available in consultation,Apartment with shared street entrance,Resale property,2009,Flat roof,Living area119 m²Other space inside the building5 m²,119 m²,5 m²,420 m³,4 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,2 stories,A        What does this mean?,"Roof insulation, triple glazed, double glazing, eco-building, partly double glazed, no cavity wall, mostly double glazed, energy efficient window, draft protection, insulated walls, floor insulation, completely insulated and secondary glazing",District heating and heat recovery unit,Central facility,Full ownership,Patio/atrium,Built-in,Electricity,"Roof insulation, double glazing, eco-building, partly double glazed, no cavity wall, insulated walls, floor insulation, completely insulated and secondary glazing",Parking on private property,Yes,Yes,Yes,Yes,Yes,Yes,no
