header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,Listed since,Status,Acceptance,Type of property,Plot size,error
Fase 2.5 - vrije kavels (Bouwnr. 16),7691 Bergentheim        ,https://www.funda.nl/en/koop/bergentheim/bouwgrond-41371050-fase-25-vrije-kavels-bouwnr-16/?navigateSource=resultlist,20220129_185529,"€ 159,500 vrij op naam",6+ months,Under offer,Available in consultation,Building plot,788 m²,no
