header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Original asking price,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Accessibility,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Ownership situation,Fees,Location,Garden,Balcony/roof garden,Shed / storage,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Bundlaan 266 *,1031 KA Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-41295116-bundlaan-266/?navigateSource=resultlist,20220130_214902,"€ 1,120,000 vrij op naam","€ 6,154    The asking price per m² (€ 1,120,000) is calculated by dividing the asking price of the home by the living area (182 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","€ 1,100,000 vrij op naam",6+ months,Sold under reservation,Available in consultation,Penthouse (apartment),Resale property,2021,Disabled access friendly and accessible for seniors,Living area182 m²Exterior space attached to the building43 m²External storage space10 m²,182 m²,43 m²,10 m²,450 m³,5 rooms (3 bedrooms),1 bathroom and 2 separate toilets,Bath and toilet,2 stories,6th floor,"Elevator, mechanical ventilation and solar panels",Not available,Energy efficient window and completely insulated,Municipal ownership encumbered with long-term leaset,Paid until 31-08-2068,In residential district,Sun terrace,Roof terrace present and balcony present,Storage box,Underground parking,Parking garage,Yes,Yes,Yes,Yes,Yes,Yes,no
