header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Original asking price,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Provisional energy label,Insulation,Heating,Hot water,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Type of garage,Capacity,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Maasboulevard 182,3011 TX Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/appartement-42597017-maasboulevard-182/?navigateSource=resultlist,20220126_010240,"€ 575,000 kosten koper","€ 5,324    The asking price per m² (€ 575,000) is calculated by dividing the asking price of the home by the living area (108 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","€ 600,000 kosten koper",2 months,Sold under reservation,Available in consultation,€ 292.00 per month,Apartment with shared street entrance (apartment),Resale property,1988,Living area108 m²Exterior space attached to the building9 m²External storage space17 m²,108 m²,9 m²,17 m²,333 m³,3 rooms (2 bedrooms),1 bathroom,Bath,1 story,1st floor,Rolldown shutters,C        What does this mean?,"Roof insulation, double glazing and floor insulation",District heating,District heating,Long-term lease,Paid until 01-07-2036,"Alongside water, in center and unobstructed surrounding view",Balcony present,Built-in,Built-in,1 car,Yes,Yes,Yes (€ 292.00 per month),Yes,Yes,Yes,no
