header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Ownership situation.1,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Nathaliegang 174,2719 CS Zoetermeer        ,https://www.funda.nl/en/koop/zoetermeer/appartement-42683768-nathaliegang-174/?navigateSource=resultlist,20220128_142116,"€ 325,000 kosten koper","€ 3,218    The asking price per m² (€ 325,000) is calculated by dividing the asking price of the home by the living area (101 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",Today,Available,Available in consultation,€ 184.16 per month,Apartment with shared street entrance,Resale property,1993,Flat roof covered with asphalt roofing,Living area101 m²Exterior space attached to the building8 m²External storage space7 m²,101 m²,8 m²,7 m²,307 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Bath and shower,1 story,4th floor,"Elevator, mechanical ventilation and TV via cable",C        What does this mean?,"Roof insulation, double glazing and insulated walls",CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2017, in ownership)",Full ownership,Full ownership,In residential district and freestanding location,Balcony present,Storage box,Public parking,Yes,Yes,Yes (€ 184.16 per month),Yes,Yes,Yes,no
