header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,error
Nootdorpse Landingslaan 90,2496 LC Den Haag        ,https://www.funda.nl/en/koop/den-haag/huis-42662404-nootdorpse-landingslaan-90/?navigateSource=resultlist,20220131_214210,"€ 540,000 kosten koper","€ 4,252    The asking price per m² (€ 540,000) is calculated by dividing the asking price of the home by the living area (127 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 weeks,Available,Available in consultation,"Single-family home, row house",Resale property,2000,Shed roof covered with roof tiles,Living area127 m²External storage space7 m²,127 m²,7 m²,134 m²,399 m³,6 rooms (4 bedrooms),1 bathroom and 1 separate toilet,"Steam cabin, bath and toilet",3 stories,"Air conditioning, alarm installation, outdoor awning, skylight, mechanical ventilation and TV via cable",A        What does this mean?,Completely insulated,District heating and partial floor heating,Central facility,134 m²,Full ownership,In residential district and unobstructed surrounding view,Back garden,"57 m² (11,88 meter deep and 5,4 meter broad)",Located at the northwest accessible via the rear,French balcony present,Detached wooden storage,Electricity,Public parking,no
