header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Heating,Hot water,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Kornalijnhorst 364,2592 JE Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42671776-kornalijnhorst-364/?navigateSource=resultlist,20220129_172550,"€ 215,000 kosten koper","€ 3,909    The asking price per m² (€ 215,000) is calculated by dividing the asking price of the home by the living area (55 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Sold under reservation,Available in consultation,€ 132.00 per month,Apartment with shared street entrance (apartment),Resale property,1968,Flat roof,Living area55 m²Exterior space attached to the building4 m²External storage space3 m²,55 m²,4 m²,3 m²,185 m³,2 rooms (1 bedroom),1 bathroom and 1 separate toilet,Shower,1 story,2nd floor,Elevator,E        What does this mean?,Communal central heating,Electrical boiler (rental),Municipal ownership encumbered with long-term leaset (end date of long-term lease:  31-12-2035),"€ 74,7 per year with option to purchase",In residential district and unobstructed surrounding view,Balcony present,Storage box,Electricity,Parking on private property and public parking,Yes,Yes,Yes (€ 132.00 per month),Yes,Yes,Yes,no
