header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Maaskade 32 c,3071 NB Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/appartement-42676984-maaskade-32-c/?navigateSource=resultlist,20220125_220144,"€ 285,000 kosten koper","€ 5,000    The asking price per m² (€ 285,000) is calculated by dividing the asking price of the home by the living area (57 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Available,Available in consultation,€ 133.00 per month,Upstairs apartment (apartment),Resale property,1953,Gable roof covered with roof tiles,Living area57 m²Other space inside the building16 m²Exterior space attached to the building2 m²,57 m²,16 m²,2 m²,247 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath,2 stories,3rd floor,Skylight,E        What does this mean?,Double glazing,CH boiler,CH boiler,"Bosch ( combination boiler from 2016, in ownership)",Full ownership,"Sheltered location, in center and in residential district",Balcony present,Built-in,Resident's parking permits,Yes,Yes,Yes (€ 133.00 per month),Yes,Yes,Yes,no
