header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Type apartment,Area,Number of rooms,Volume in cubic meters,Provisional energy label,Building type,Year of construction,error
Kermispad 15,1033 WX Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-88959159-kermispad-15/?navigateSource=resultlist,20220128_045725,"€ 324,500 kosten koper","€ 4,636    The asking price per m² (€ 324,500) is calculated by dividing the asking price of the home by the living area (70 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 months,Upstairs apartment (apartment),70 m² residential surface area,3 rooms (2 bedrooms),210 m³,C        What does this mean?,Resale property,1989,no
