header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Provisional energy label,Insulation,Heating,CH boiler,Area,Ownership situation,Garden,Type of garage,Capacity,Facilities,Type of parking facilities,error
Diepenbrockstraat 15,6461 AB Kerkrade        ,https://www.funda.nl/en/koop/kerkrade/huis-42674412-diepenbrockstraat-15/?navigateSource=resultlist,20220130_135918,"€ 749,000 kosten koper","€ 3,584    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 749,000) is calculated by dividing the asking price of the home by the living area (209 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ","January 17, 2022",Available,Available immediately,"Bungalow, detached residential property",Resale property,1958,Flat roof,Living area209 m²Other space inside the building48 m²Exterior space attached to the building41 m²,209 m²,48 m²,41 m²,"1,532 m²",875 m³,7 rooms (4 bedrooms),2 bathrooms and 1 separate toilet,Shower and 2 toilets,1 story and a basement,F        What does this mean?,"Roof insulation, double glazing and insulated walls",CH boiler,"2021, in ownership",1.532 m²,Full ownership,Surrounded by garden,Built-in,3 cars,"Electrical door, electricity and running water",Parking on private property,no
