header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Provisional energy label,Heating,Hot water,CH boiler,Area,Ownership situation,Garden,Back garden,Garden location,Balcony/roof garden,Type of garage,Capacity,Facilities,Insulation,Type of parking facilities,error
Schoudermantel 44,3981 AH Bunnik        ,https://www.funda.nl/en/koop/bunnik/huis-42650825-schoudermantel-44/?navigateSource=resultlist,20220130_114509,"€ 750,000 kosten koper","€ 3,886    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 750,000) is calculated by dividing the asking price of the home by the living area (193 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",6 weeks,Available,Available in consultation,"Single-family home, semi-detached residential property",Resale property,1977,Living area193 m²Other space inside the building13 m²Exterior space attached to the building35 m²,193 m²,13 m²,35 m²,447 m²,696 m³,7 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,3 stories,C        What does this mean?,CH boiler,CH boiler,Nefit ( combination boiler from 1999),447 m²,Full ownership,Back garden and front garden,243 m² (27 meter deep and 9 meter broad),Located at the southwest accessible via the rear,Balcony present,Attached brick garage,1 car,Electricity,Completely insulated,Parking on private property and public parking,no
