header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Side garden,Garden location,Shed / storage,Type of garage,Type of parking facilities,error
Beersdalplein 2,6413 XJ Heerlen        ,https://www.funda.nl/en/koop/heerlen/huis-88016690-beersdalplein-2/?navigateSource=resultlist,20220128_044332,"€ 175,000 kosten koper","€ 1,562    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 175,000) is calculated by dividing the asking price of the home by the living area (112 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",5 weeks,Sold under reservation,Available in consultation,"Single-family home, double house",Resale property,1908,Mansard roof covered with asphalt roofing and roof tiles,Living area112 m²Other space inside the building19 m²External storage space7 m²,112 m²,19 m²,7 m²,271 m²,400 m³,5 rooms (3 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",2 stories and a basement,Rolldown shutters,G        What does this mean?,CH boiler,CH boiler,"Gas-fired combination boiler, to rent",271 m²,Full ownership,"Alongside a quiet road, In wooded surroundings and unobstructed surrounding view",Front garden and side garden,88 m² (11 meter deep and 8 meter broad),Located at the southwest,Detached brick storage,Not yet present but possible,Parking on private property and public parking,no
