header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Type of roof,Quality marks,Areas,Living area,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Troelstrakade 523,2531 AM Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-88033163-troelstrakade-523/?navigateSource=resultlist,20220131_224102,"€ 295,000 kosten koper","€ 4,041    The asking price per m² (€ 295,000) is calculated by dividing the asking price of the home by the living area (73 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Sold under reservation,Available immediately,€ 95.00 per month,Ground-floor apartment (apartment with open entrance to street),Resale property,1935,With carpets and curtains,Flat roof covered with asphalt roofing,Energie Prestatie Advies,Living area73 m²External storage space3 m²,73 m²,3 m²,291 m³,3 rooms (1 bedroom),1 separate toilet,1 story,Ground floor,Passive ventilation system and TV via cable,E        What does this mean?,"Double glazing, insulated walls and floor insulation",CH boiler,CH boiler,"Vaillant (gas-fired combination boiler from 2006, in ownership)",Municipal long-term lease,€ 196 per year with option to purchase,"Alongside busy road, in residential district and unobstructed surrounding view",Back garden,Detached brick storage,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 95.00 per month),Yes,No,Yes,no
