header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Type of garage,Capacity,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
KNSM-laan 419,1019 LG Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42586669-knsm-laan-419/?navigateSource=resultlist,20220130_213734,"€ 550,000 kosten koper","€ 6,471    The asking price per m² (€ 550,000) is calculated by dividing the asking price of the home by the living area (85 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 months,Sold under reservation,Available in consultation,€ 263.70 per month,Upstairs apartment,Resale property,1995,Flat roof covered with asphalt roofing,Living area85 m²Exterior space attached to the building11 m²External storage space5 m²,85 m²,11 m²,5 m²,253 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath and shower,1 story,10th floor,Elevator and mechanical ventilation,C        What does this mean?,Double glazing and completely insulated,CH boiler,CH boiler,"C.v. ketel (gas-fired combination boiler from 2011, in ownership)",Municipal long-term lease,Bought off for eternity,"On navigable waterway, alongside water and unobstructed surrounding view",Balcony present,Storage box,Built-in and parking place,1 car,Electrical door,"Paid parking, parking on private property, public parking and parking garage",Yes,Yes,Yes (€ 263.70 per month),Yes,Yes,Yes,no
