header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
Pinksterbloem 77,2266 MC Leidschendam        ,https://www.funda.nl/en/koop/leidschendam/huis-42555471-pinksterbloem-77/?navigateSource=resultlist,20220129_020636,"€ 489,000 kosten koper","€ 3,762    The asking price per m² (€ 489,000) is calculated by dividing the asking price of the home by the living area (130 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",4 months,Sold under reservation,Available in consultation,"Single-family home, corner house",Resale property,1995,Gable roof covered with roof tiles,Energie Prestatie Advies,Living area130 m²External storage space5 m²,130 m²,5 m²,184 m²,403 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Toilet,3 stories and a loft,"Outdoor awning, mechanical ventilation, rolldown shutters, TV via cable and solar collectors",A        What does this mean?,"Roof insulation, double glazing, insulated walls, floor insulation and completely insulated",CH boiler and partial floor heating,"CH boiler, solar boiler and solar collectors","Nefit HR (gas-fired combination boiler from 2017, in ownership)",184 m²,Full ownership,"Back garden, front garden and side garden","72 m² (11 meter deep and 6,5 meter broad)",Located at the south accessible via the rear,Detached brick storage,Electricity,Public parking,no
