header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Provisional energy label,Insulation,Heating,CH boiler,Location,Balcony/roof garden,Type of garage,Capacity,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Bethelhof 23,6443 BV Brunssum        ,https://www.funda.nl/en/koop/brunssum/appartement-88800276-bethelhof-23/?navigateSource=resultlist,20220127_214342,"€ 290,000 kosten koper","€ 3,625    The asking price per m² (€ 290,000) is calculated by dividing the asking price of the home by the living area (80 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",4 months,Sold under reservation,Available immediately,€ 150.33 per month,Galleried apartment (corridor apartment),Resale property,2002,Flat roof,Living area80 m²Other space inside the building2 m²Exterior space attached to the building15 m²External storage space7 m²,80 m²,2 m²,15 m²,7 m²,254 m³,5 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,4 stories,2nd floor,"Air conditioning, outdoor awning, elevator, mechanical ventilation and rolldown shutters",B        What does this mean?,"Double glazing, energy efficient window and completely insulated",CH boiler,Merk Nefit (eigendom). (2019),"Alongside a quiet road, in center and in residential district",Balcony present,"Built-in, underground parking and parking place",1 car,Yes,Yes,Yes (€ 150.33 per month),Yes,Yes,Yes,no
