header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Areas,Living area,Plot size,Volume in cubic meters,Number of rooms,Number of stories,Provisional energy label,Area,Ownership situation,Location,Garden,Back garden,Garden location,error
Taunus (Bouwnr. 231),3826 HR Amersfoort        ,https://www.funda.nl/en/koop/amersfoort/huis-42492769-taunus-bouwnr-231/?navigateSource=resultlist,20220130_154718,"€ 630,000 vrij op naam","€ 4,065    The asking price per m² (€ 630,000) is calculated by dividing the asking price of the home by the living area (155 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6+ months,Sold under reservation,Available in consultation,"Single-family home, corner house",New property,2022,Living area155 m²,155 m²,248 m²,610 m³,4 rooms (3 bedrooms),2 stories and a attic,A        What does this mean?,248 m²,Full ownership,In residential district,Back garden,"76 m² (8 meter deep and 9,5 meter broad)",Located at the east,no
