header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Verlengde Houtrakgracht 353,3544 EC Utrecht        ,https://www.funda.nl/en/koop/utrecht/appartement-42676111-verlengde-houtrakgracht-353/?navigateSource=resultlist,20220131_154126,"€ 375,000 kosten koper","€ 3,409    The asking price per m² (€ 375,000) is calculated by dividing the asking price of the home by the living area (110 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 weeks,Under offer,Available in consultation,€ 187.00 per month,Apartment with shared street entrance (apartment),Resale property,2004,Gable roof covered with roof tiles,Living area110 m²Exterior space attached to the building6 m²External storage space6 m²,110 m²,6 m²,6 m²,346 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath and shower,1 story,1st floor,Elevator and mechanical ventilation,A        What does this mean?,"Roof insulation, double glazing and insulated walls",District heating,District heating,Municipal ownership encumbered with long-term leaset,Bought off for eternity,In center and in residential district,Roof terrace present,Built-in,Public parking,Yes,Yes,Yes (€ 187.00 per month),Yes,Yes,Yes,no
