header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Location,Garden,Sun terrace,Garden location,Balcony/roof garden,Shed / storage,Insulation.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Hooftskade 63,2526 KA Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42536337-hooftskade-63/?navigateSource=resultlist,20220131_223714,"€ 400,000 kosten koper","€ 4,878    The asking price per m² (€ 400,000) is calculated by dividing the asking price of the home by the living area (82 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Available,Available in consultation,€ 313.00 per month,Upstairs apartment (apartment),Resale property,1867,Protected townscape or village view (permit needed for alterations) and listed building (national monument),Flat roof covered with asphalt roofing,Living area82 m²Other space inside the building16 m²Exterior space attached to the building10 m²External storage space4 m²,82 m²,16 m²,10 m²,4 m²,341 m³,3 rooms (1 bedroom),1 bathroom,Toilet,1 story,1st floor,Balanced ventilation system and TV via cable,Not required,Secondary glazing,District heating and heat recovery unit,Electrical boiler (rental),Full ownership,"Alongside a quiet road, sheltered location and in residential district",Sun terrace,10 m² (2 meter deep and 5 meter broad),Located at the south,Roof terrace present,Built-in,No insulation,Paid parking and resident's parking permits,Yes,Yes,Yes (€ 313.00 per month),Yes,Yes,Yes,no
