header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,Listed since,Status,Acceptance,Type of property,Plot size,Area,Ownership situation,Location,error
Hogebergdreef 35,4645 ET Putte        ,https://www.funda.nl/en/koop/putte/bouwgrond-48249696-hogebergdreef-35/?navigateSource=resultlist,20220128_070638,"€ 159,500 kosten koper",6+ months,Available,Available in consultation,Building plot,575 m²,575 m²,Full ownership,Alongside a quiet road,no
