header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Type of garage,Capacity,Facilities.1,Insulation.1,Type of parking facilities,error
Fürstenauerstraat 4,7261 PE Ruurlo        ,https://www.funda.nl/en/koop/ruurlo/huis-88989981-furstenauerstraat-4/?navigateSource=resultlist,20220129_035212,"€ 374,004 kosten koper","€ 2,691    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 374,004) is calculated by dividing the asking price of the home by the living area (139 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",2 months,Sold under reservation,Available in consultation,"Single-family home, double house",Resale property,1986,Gable roof covered with asphalt roofing and roof tiles,Living area139 m²Other space inside the building28 m²Exterior space attached to the building17 m²,139 m²,28 m²,17 m²,385 m²,564 m³,7 rooms (5 bedrooms),1 bathroom and 1 separate toilet,Bath and shower,3 stories,"Optical fibre, rolldown shutters and flue",C        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation","CH boiler, possibility for fireplace and partial floor heating",CH boiler,"Remeha (gas-fired combination boiler from 2015, in ownership)",385 m²,Full ownership,"Alongside a quiet road, in residential district and unobstructed surrounding view",Back garden and front garden,Attached brick garage,1 car,"Electrical door, electricity and running water",Roof insulation and insulated walls,Parking on private property and public parking,no
