header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Ownership situation.1,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Tolhuis 4006,6537 PX Nijmegen        ,https://www.funda.nl/en/koop/nijmegen/appartement-42696737-tolhuis-4006/?navigateSource=resultlist,20220130_122948,"€ 225,000 kosten koper","€ 3,082    The asking price per m² (€ 225,000) is calculated by dividing the asking price of the home by the living area (73 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 28, 2022",Available,Available in consultation,€ 308.00 per month,Apartment with shared street entrance,Resale property,1973,Flat roof covered with asphalt roofing,Living area73 m²External storage space7 m²,73 m²,7 m²,280 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,3 stories,1st floor,"Mechanical ventilation, passive ventilation system, sliding door and TV via cable",E        What does this mean?,Double glazing and insulated walls,Communal central heating,Central facility,Full ownership,Full ownership,Alongside a quiet road and in residential district,Back garden,"20 m² (2,8 meter deep and 7 meter broad)",Located at the west,Detached wooden storage,Electricity,Public parking,Yes,Yes,Yes (€ 308.00 per month),Yes,Yes,Yes,no
