header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Insulation.1,Type of parking facilities,error
Jan Steenstraat 199,7944 TT Meppel        ,https://www.funda.nl/en/koop/meppel/huis-42679889-jan-steenstraat-199/?navigateSource=resultlist,20220130_141313,"€ 215,000 kosten koper","€ 2,087    The asking price per m² (€ 215,000) is calculated by dividing the asking price of the home by the living area (103 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Under offer,Available in consultation,"Single-family home, row house",Resale property,1974,Gable roof covered with roof tiles,Living area103 m²Other space inside the building22 m²External storage space13 m²,103 m²,22 m²,13 m²,125 m²,416 m³,6 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,2 stories and a attic,Mechanical ventilation,C        What does this mean?,Roof insulation and mostly double glazed,CH boiler,CH boiler,"Nefit Economy VR (gas-fired combination boiler, in ownership)",125 m²,Full ownership,Alongside a quiet road and in residential district,Back garden,"48 m² (9,5 meter deep and 5 meter broad)",Located at the north,Detached wooden storage,No insulation,Public parking,no
