header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,Listed since,Status,Acceptance,Type of other property,Building type,Dimensions,Plot size,Area,Ownership situation,error
Richard Wagnerlaan 138,3533 GE Utrecht        ,https://www.funda.nl/en/koop/utrecht/object-42689137-richard-wagnerlaan-138/?navigateSource=resultlist,20220131_160014,"€ 335,000 kosten koper","January 22, 2022",Available,Available in consultation,Berth,Resale property,"13,7 meter deep and 3,7 meter broad","2,000 m²",2.000 m²,Full ownership,no
