header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Quality marks,Areas,Living area,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Johannes Camphuijsstraat 192,2593 CV Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-88039354-johannes-camphuijsstraat-192/?navigateSource=resultlist,20220131_193711,"€ 395,000 kosten koper","€ 5,130    The asking price per m² (€ 395,000) is calculated by dividing the asking price of the home by the living area (77 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 weeks,Under offer,Available in consultation,€ 105.00 per month,Ground-floor apartment (apartment),Resale property,1914,Energie Prestatie Advies,Living area77 m²External storage space3 m²,77 m²,3 m²,273 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath,1 story,Ground floor,D        What does this mean?,Double glazing,CH boiler,CH boiler,"Remeha (gas-fired from 2011, in ownership)",Full ownership,Alongside a quiet road and in residential district,Back garden,"46 m² (7 meter deep and 6,5 meter broad)",Located at the northeast,Detached wooden storage,Paid parking and resident's parking permits,Yes,Yes,Yes (€ 105.00 per month),Yes,Yes,Yes,no
