header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Quality marks,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of stories,Located at,Facilities,Provisional energy label,Insulation,Heating,Hot water,Location,Garden,error
Maas-Cityloft (Bouwnr. 87),3071 EL Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/appartement-42671042-maas-cityloft-bouwnr-87/?navigateSource=resultlist,20220126_005540,"€ 560,000 vrij op naam","€ 5,437    The asking price per m² (€ 560,000) is calculated by dividing the asking price of the home by the living area (103 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 14, 2022",Available,Available in consultation,Apartment with shared street entrance (apartment),New property,2024,Politiekeurmerk and SWK garantiecertificaat,Living area103 m²Exterior space attached to the building8 m²,103 m²,8 m²,268 m³,3 rooms (2 bedrooms),1 story,14th floor,Mechanical ventilation,A        What does this mean?,Completely insulated,Complete floor heating and heat recovery unit,Central facility,"On navigable waterway, alongside water, in residential district and unobstructed surrounding view",Sun terrace,no
