header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Ernest Staesstraat 27 H,1061 CB Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42696506-ernest-staesstraat-27-h/?navigateSource=resultlist,20220130_234339,"€ 545,000 kosten koper","€ 7,078    The asking price per m² (€ 545,000) is calculated by dividing the asking price of the home by the living area (77 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 28, 2022",Available,Available in consultation,€ 143.00 per month,Ground-floor apartment (apartment),Resale property,1952,Flat roof,Living area77 m²Exterior space attached to the building10 m²External storage space5 m²,77 m²,10 m²,5 m²,240 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower,2 stories,Ground floor,Passive ventilation system and TV via cable,A        What does this mean?,Double glazing,CH boiler,CH boiler,"2018, in ownership",Long-term lease,Paid until 01-07-2067,"Alongside a quiet road, in residential district and unobstructed surrounding view",Back garden,"38 m² (7 meter deep and 5,5 meter broad)",Located at the west,Balcony present,Storage box,Paid parking and resident's parking permits,Yes,Yes,Yes (€ 143.00 per month),Yes,Yes,Yes,no
