header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Oudewand 61,7201 LK Zutphen        ,https://www.funda.nl/en/koop/zutphen/appartement-42667461-oudewand-61/?navigateSource=resultlist,20220129_190144,"€ 675,000 kosten koper","€ 3,590    The asking price per m² (€ 675,000) is calculated by dividing the asking price of the home by the living area (188 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",5 weeks,Available,Available in consultation,Upstairs apartment (apartment),Resale property,Before 1906,Protected townscape or village view (permit needed for alterations) and monumental building,Combination roof,Living area188 m²Exterior space attached to the building23 m²,188 m²,23 m²,656 m³,5 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,3 stories,1st floor,"Elevator, mechanical ventilation and TV via cable",B        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler,CH boiler,"Gas-fired combination boiler from 2021, in ownership",Full ownership,In center,Roof terrace present,Built-in,Public parking,Yes,Yes,Yes,Yes,Yes,Yes,no
