header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Nobelweg 21 -B,1097 AR Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42679480-nobelweg-21-b/?navigateSource=resultlist,20220130_204041,"€ 525,000 kosten koper","€ 6,402    The asking price per m² (€ 525,000) is calculated by dividing the asking price of the home by the living area (82 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Under offer,Available in consultation,€ 118.76 per month,Upstairs apartment (apartment),Resale property,1981,Flat roof covered with asphalt roofing,Living area82 m²Exterior space attached to the building4 m²External storage space7 m²,82 m²,4 m²,7 m²,261 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Bath and shower,1 story,1st floor,C        What does this mean?,"Double glazing, energy efficient window and completely insulated",CH boiler,CH boiler,Intergas HRe (gas-fired combination boiler from 2015),Municipal long-term lease,"€ 985,24 per year",In center and unobstructed surrounding view,Balcony present,Storage box,Paid parking and resident's parking permits,Yes,Yes,Yes (€ 118.76 per month),Yes,Yes,Yes,no
