header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Construction period,Specific,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Bezuidenhoutseweg 65 117,2594 AC Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42586684-bezuidenhoutseweg-65-117/?navigateSource=resultlist,20220131_200735,"€ 525,000 kosten koper","€ 5,000    The asking price per m² (€ 525,000) is calculated by dividing the asking price of the home by the living area (105 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 months,Sold under reservation,Available immediately,€ 287.00 per month,Mezzanine (apartment),Resale property,2011-2020,Partly furnished with carpets and curtains,Living area105 m²Exterior space attached to the building5 m²External storage space6 m²,105 m²,5 m²,6 m²,337 m³,3 rooms (2 bedrooms),30 stories,23rd floor,"Elevator, mechanical ventilation, sliding door and TV via cable",A        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",Complete floor heating,Central facility,Long-term lease,Bought off for eternity,In center and unobstructed surrounding view,Balcony present,Storage box,Underground parking,Parking garage,Yes,Yes,Yes (€ 287.00 per month),Yes,Yes,Yes,no
