header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Sassenheimstraat 30 II,1059 BH Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42679745-sassenheimstraat-30-ii/?navigateSource=resultlist,20220130_221154,"€ 415,000 kosten koper","€ 7,830    The asking price per m² (€ 415,000) is calculated by dividing the asking price of the home by the living area (53 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 120 per month,2 weeks,Sold under reservation,Available in consultation,€ 120.00 per month,Mezzanine (apartment),Resale property,1930,Combination roof covered with asphalt roofing and roof tiles,Living area53 m²Other space inside the building1 m²Exterior space attached to the building3 m²,53 m²,1 m²,3 m²,179 m³,2 rooms (1 bedroom),1 bathroom,Toilet,1 story,2nd floor,TV via cable,Not available,CH boiler,CH boiler,"Gas-fired combination boiler, in ownership",Municipal ownership encumbered with long-term leaset (end date of long-term lease:  15-07-2054),"€ 580,51 per year",Alongside a quiet road,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 120.00 per month),No,Yes,Yes,no
