header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Type of garage,Capacity,Insulation.1,Type of parking facilities,error
Hoogstraat 53,5051 RT Goirle        ,https://www.funda.nl/en/koop/goirle/huis-42680149-hoogstraat-53/?navigateSource=resultlist,20220128_035403,"€ 750,000 kosten koper","€ 4,808    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 750,000) is calculated by dividing the asking price of the home by the living area (156 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ","January 24, 2022",Available,Available in consultation,"Single-family home, detached residential property",Resale property,1958,Gable roof covered with roof tiles,Living area156 m²External storage space61 m²,156 m²,61 m²,823 m²,550 m³,5 rooms (3 bedrooms),3 stories,"Air conditioning, skylight, jacuzzi, passive ventilation system, sliding door and solar panels",A+        What does this mean?,"Roof insulation, energy efficient window, insulated walls and floor insulation",CH boiler,CH boiler,"Vailliant (gas-fired combination boiler from 2019, in ownership)",823 m²,Full ownership,In center,Back garden,600 m² (40 meter deep and 15 meter broad),Located at the east,Detached brick garage,1 car,"Roof insulation, double glazing, insulated walls and floor insulation",Public parking,no
