header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Van Maanenstraat 5 a3,3038 CW Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/appartement-88995538-van-maanenstraat-5-a3/?navigateSource=resultlist,20220126_163806,"€ 375,000 kosten koper","€ 3,409    The asking price per m² (€ 375,000) is calculated by dividing the asking price of the home by the living area (110 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",8 weeks,Sold under reservation,Available in consultation,€ 154.00 per month,Upstairs apartment (apartment),Resale property,1934,Protected townscape or village view (permit needed for alterations),Combination roof covered with asphalt roofing and roof tiles,Living area110 m²Other space inside the building5 m²,110 m²,5 m²,386 m³,5 rooms (4 bedrooms),1 bathroom and 2 separate toilets,3 stories,3rd floor,D        What does this mean?,Roof insulation and partly double glazed,CH boiler,CH boiler,"Gas-fired combination boiler, in ownership",Full ownership,Alongside a quiet road and in residential district,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 154.00 per month),Yes,Yes,Yes,no
